date,OT,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015-01-01 00:00:00,83,204,41,114,83,58,1.15,25
2015-01-06 00:00:00,122,303,43,192,66,120,2.48,14
2015-01-07 00:00:00,93,252,46,134,50,68,1.23,21
2015-01-08 00:00:00,88,161,41,125,53,62,1.34,21
2015-01-09 00:00:00,93,144,51,133,35,65,2.04,25
2015-01-10 00:00:00,108,170,51,153,26,62,1.58,27
2015-01-11 00:00:00,80,117,39,99,23,53,1.09,29
2015-01-12 00:00:00,91,193,44,130,19,50,1.51,27
2015-01-13 00:00:00,97,206,40,140,33,45,1.02,26
2015-01-14 00:00:00,83,161,33,113,28,34,0.95,30
2015-01-15 00:00:00,95,159,46,138,16,47,2.1,18
2015-01-16 00:00:00,84,134,37,116,21,44,1.45,22
2015-01-17 00:00:00,72,88,30,94,45,46,1.0,29
2015-01-18 00:00:00,73,81,29,92,43,44,1.0,28
2015-01-19 00:00:00,80,116,38,101,41,44,1.16,26
2015-01-20 00:00:00,65,57,28,77,43,42,0.92,18
2015-01-21 00:00:00,78,111,40,103,37,53,1.53,23
2015-01-22 00:00:00,84,121,39,107,17,42,1.3,16
2015-01-23 00:00:00,80,56,44,104,17,36,1.2,20
2015-01-24 00:00:00,81,77,40,109,24,39,1.45,19
2015-01-25 00:00:00,93,112,55,126,31,37,1.83,24
2015-01-26 00:00:00,89,106,32,126,19,23,0.72,31
2015-01-27 00:00:00,85,198,35,107,14,23,0.82,25
2015-01-28 00:00:00,59,200,23,68,12,21,0.72,28
2015-01-29 00:00:00,60,170,19,69,10,19,0.54,40
2015-01-30 00:00:00,67,159,27,82,26,25,0.89,30
2015-01-31 00:00:00,57,114,26,53,14,17,0.54,39
2015-02-01 00:00:00,57,97,28,62,18,20,0.69,37
2015-02-02 00:00:00,63,70,29,74,26,30,0.93,25
2015-02-03 00:00:00,57,49,25,61,21,26,0.67,28
2015-02-04 00:00:00,48,52,15,51,24,19,0.52,40
2015-02-05 00:00:00,41,18,13,39,21,15,0.44,44
2015-02-06 00:00:00,42,9,11,46,13,14,0.41,46
2015-02-07 00:00:00,42,21,15,38,11,16,0.42,42
2015-02-08 00:00:00,42,29,13,43,14,17,0.43,40
2015-02-09 00:00:00,44,18,15,47,11,18,0.49,37
2015-02-10 00:00:00,46,27,17,46,15,21,0.47,39
2015-02-11 00:00:00,46,16,17,47,15,21,0.51,36
2015-02-12 00:00:00,52,41,26,54,16,19,0.48,39
2015-02-13 00:00:00,68,73,40,76,24,29,0.64,37
2015-02-14 00:00:00,113,167,46,148,34,41,1.15,33
2015-02-15 00:00:00,79,119,44,103,35,25,0.57,38
2015-02-16 00:00:00,88,139,48,118,34,25,0.55,37
2015-02-17 00:00:00,103,212,48,150,33,24,0.64,32
2015-02-18 00:00:00,91,195,46,131,38,21,0.43,34
2015-02-19 00:00:00,146,255,67,221,46,21,0.49,30
2015-02-20 00:00:00,135,340,59,209,41,20,0.65,30
2015-02-21 00:00:00,112,292,48,173,41,19,0.49,31
2015-02-22 00:00:00,116,236,54,180,37,23,0.57,26
2015-02-23 00:00:00,133,332,62,202,38,26,0.56,29
2015-02-24 00:00:00,116,300,59,165,58,24,0.66,23
2015-02-25 00:00:00,406,364,86,615,35,15,0.43,40
2015-02-26 00:00:00,500,364,123,851,26,23,0.6,25
2015-02-27 00:00:00,500,364,83,839,20,18,0.39,32
2015-02-28 00:00:00,364,363,83,609,17,11,0.14,45
2015-03-01 00:00:00,163,359,83,269,19,19,0.4,35
2015-03-02 00:00:00,192,355,83,302,21,22,0.52,30
2015-03-03 00:00:00,294,360,83,493,24,17,0.21,41
2015-03-04 00:00:00,394,363,92,637,19,14,0.12,44
2015-03-05 00:00:00,470,363,107,662,20,26,0.54,30
2015-03-06 00:00:00,352,362,119,486,25,30,0.57,32
2015-03-07 00:00:00,195,357,101,302,23,33,0.56,41
2015-03-08 00:00:00,152,337,69,242,38,32,0.68,45
2015-03-09 00:00:00,257,361,123,410,28,34,1.17,59
2015-03-10 00:00:00,500,364,228,872,19,47,1.22,137
2015-03-11 00:00:00,499,363,201,725,19,45,1.41,142
2015-03-12 00:00:00,500,364,217,831,18,29,0.8,157
2015-03-13 00:00:00,242,361,92,379,13,23,0.68,161
2015-03-14 00:00:00,352,362,125,541,19,36,1.03,159
2015-03-15 00:00:00,449,362,138,561,17,36,1.02,164
2015-03-16 00:00:00,427,363,153,544,23,44,1.29,158
2015-03-17 00:00:00,355,361,132,505,20,43,0.9,138
2015-03-18 00:00:00,266,362,127,361,21,46,0.88,139
2015-03-19 00:00:00,281,364,110,406,21,33,0.73,188
2015-03-20 00:00:00,225,358,103,347,16,38,0.95,133
2015-03-21 00:00:00,231,361,122,351,17,39,1.31,93
2015-03-22 00:00:00,194,351,110,272,14,30,0.78,106
2015-03-23 00:00:00,226,361,130,323,19,35,0.87,106
2015-03-24 00:00:00,171,360,86,278,16,39,0.95,108
2015-03-25 00:00:00,321,364,138,533,21,49,1.3,97
2015-03-26 00:00:00,349,363,147,476,29,31,0.69,113
2015-03-27 00:00:00,139,338,66,216,31,38,0.51,114
2015-03-28 00:00:00,136,318,68,214,34,50,0.71,106
2015-03-29 00:00:00,142,297,73,207,34,41,0.72,112
2015-03-30 00:00:00,123,296,55,192,31,19,0.36,123
2015-03-31 00:00:00,182,346,70,277,23,14,0.31,123
2015-04-01 00:00:00,303,354,437,2232,7,12,0.27,88
2015-04-02 00:00:00,500,362,545,2978,6,25,0.51,34
2015-04-03 00:00:00,367,362,193,741,5,12,0.25,64
2015-04-04 00:00:00,455,349,129,708,6,11,0.25,62
2015-04-05 00:00:00,398,349,197,487,10,16,0.34,60
2015-04-06 00:00:00,296,348,195,375,8,21,0.36,57
2015-04-07 00:00:00,368,351,293,460,12,37,0.67,48
2015-04-08 00:00:00,231,349,165,277,14,44,0.7,45
2015-04-09 00:00:00,286,351,229,202,11,11,0.25,73
2015-04-10 00:00:00,284,366,222,176,12,18,0.29,53
2015-04-11 00:00:00,303,365,253,312,12,31,0.36,42
2015-04-12 00:00:00,237,364,176,251,12,18,0.26,59
2015-04-13 00:00:00,301,366,232,322,17,36,0.66,177
2015-04-14 00:00:00,279,363,213,354,26,28,0.39,347
2015-04-15 00:00:00,251,365,189,245,27,37,0.51,279
2015-04-16 00:00:00,209,360,144,309,24,24,0.28,259
2015-04-17 00:00:00,331,366,188,450,16,21,0.32,223
2015-04-18 00:00:00,310,366,257,1240,7,10,0.32,53
2015-04-19 00:00:00,221,362,148,168,8,9,0.52,53
2015-04-20 00:00:00,131,360,95,137,7,9,1.58,59
2015-04-21 00:00:00,199,365,138,158,12,11,2.87,46
2015-04-22 00:00:00,142,365,92,122,12,10,2.07,48
2015-04-23 00:00:00,104,301,40,155,15,29,0.71,36
2015-04-24 00:00:00,116,327,57,152,20,34,0.85,32
2015-04-25 00:00:00,117,296,54,176,22,36,0.88,27
2015-04-26 00:00:00,96,246,34,137,22,26,0.75,33
2015-04-27 00:00:00,216,361,67,430,16,19,0.67,37
2015-04-28 00:00:00,145,353,47,263,7,4,0.31,58
2015-04-29 00:00:00,248,364,80,363,9,7,0.4,46
2015-04-30 00:00:00,217,358,102,309,10,14,0.48,40
2015-05-01 00:00:00,176,361,81,282,10,11,0.4,42
2015-05-02 00:00:00,165,365,78,244,9,19,0.6,36
2015-05-03 00:00:00,131,348,41,169,8,6,0.36,51
2015-05-04 00:00:00,53,95,11,58,4,8,0.39,57
2015-05-05 00:00:00,83,235,31,103,8,17,0.4,50
2015-05-06 00:00:00,131,339,41,191,7,10,0.38,53
2015-05-07 00:00:00,307,366,131,526,9,17,0.46,46
2015-05-08 00:00:00,168,365,80,268,11,19,0.53,45
2015-05-09 00:00:00,149,362,77,233,13,29,0.72,37
2015-05-10 00:00:00,272,365,148,362,7,10,0.35,50
2015-05-11 00:00:00,421,363,311,809,11,23,0.55,36
2015-05-12 00:00:00,403,363,249,591,19,31,0.64,28
2015-05-13 00:00:00,200,364,157,222,16,22,0.43,33
2015-05-14 00:00:00,164,364,128,178,20,23,0.53,33
2015-05-15 00:00:00,115,346,85,153,20,19,0.48,38
2015-05-16 00:00:00,134,363,88,155,22,21,0.51,37
2015-05-17 00:00:00,153,356,99,243,22,16,0.4,39
2015-05-18 00:00:00,142,349,93,108,13,7,0.39,48
2015-05-19 00:00:00,61,161,19,73,24,18,0.4,52
2015-05-20 00:00:00,75,236,20,98,19,17,0.26,65
2015-05-21 00:00:00,66,205,17,74,6,6,0.34,82
2015-05-22 00:00:00,69,190,20,86,6,6,0.37,78
2015-05-23 00:00:00,67,193,8,82,6,8,0.27,85
2015-05-24 00:00:00,64,148,18,75,7,15,0.26,74
2015-05-25 00:00:00,54,85,11,63,6,8,0.39,56
2015-05-26 00:00:00,55,105,8,64,1,9,0.42,57
2015-05-27 00:00:00,79,205,19,106,3,17,0.45,60
2015-05-28 00:00:00,72,208,19,93,11,11,0.33,75
2015-05-29 00:00:00,120,344,50,134,5,12,0.35,67
2015-05-30 00:00:00,246,366,194,93,9,17,0.36,65
2015-05-31 00:00:00,149,349,48,190,11,30,0.95,49
2015-06-01 00:00:00,164,353,44,245,11,17,0.35,59
2015-06-02 00:00:00,66,234,12,80,9,8,0.22,74
2015-06-03 00:00:00,92,343,22,131,8,22,0.32,61
2015-06-04 00:00:00,111,352,42,169,12,29,0.49,44
2015-06-05 00:00:00,104,343,34,155,13,22,0.39,56
2015-06-06 00:00:00,60,155,15,64,12,19,0.31,81
2015-06-07 00:00:00,154,361,58,212,14,18,0.38,73
2015-06-08 00:00:00,65,257,19,78,17,13,0.31,72
2015-06-09 00:00:00,154,357,63,501,14,20,0.43,62
2015-06-10 00:00:00,179,361,61,235,8,7,0.3,94
2015-06-11 00:00:00,390,365,229,573,10,5,0.42,66
2015-06-12 00:00:00,146,360,78,225,11,8,0.44,60
2015-06-13 00:00:00,186,360,95,275,4,22,0.66,49
2015-06-14 00:00:00,63,200,18,74,5,14,0.44,81
2015-06-15 00:00:00,133,346,48,239,4,10,0.42,80
2015-06-16 00:00:00,66,194,29,81,4,15,0.51,60
2015-06-17 00:00:00,77,251,30,98,3,10,0.37,71
2015-06-18 00:00:00,63,230,26,70,3,12,0.42,71
2015-06-19 00:00:00,144,356,53,222,3,10,0.38,70
2015-06-20 00:00:00,81,306,41,109,4,15,0.47,54
2015-06-21 00:00:00,120,353,54,125,6,19,0.34,53
2015-06-22 00:00:00,73,259,37,74,4,8,0.25,67
2015-06-23 00:00:00,221,365,115,303,15,10,0.28,72
2015-06-24 00:00:00,144,360,88,179,17,29,0.52,58
2015-06-25 00:00:00,69,296,31,86,5,9,0.17,84
2015-06-26 00:00:00,60,239,37,63,4,12,0.3,86
2015-06-27 00:00:00,44,148,14,31,3,14,0.63,93
2015-06-28 00:00:00,76,284,43,84,6,27,0.48,74
2015-06-29 00:00:00,94,342,46,120,7,36,0.58,81
2015-06-30 00:00:00,103,359,39,142,6,20,0.37,105
2015-07-01 00:00:00,88,343,32,99,8,10,0.16,120
2015-07-02 00:00:00,85,315,48,101,5,18,0.23,102
2015-07-03 00:00:00,175,365,85,229,6,12,0.48,130
2015-07-04 00:00:00,127,362,54,200,8,20,0.67,118
2015-07-05 00:00:00,112,355,49,167,6,21,0.61,115
2015-07-06 00:00:00,117,351,43,174,5,15,0.49,123
2015-07-07 00:00:00,254,365,92,347,5,11,0.47,128
2015-07-08 00:00:00,194,363,87,286,5,15,0.51,112
2015-07-09 00:00:00,163,361,100,274,6,13,0.58,106
2015-07-10 00:00:00,106,338,65,157,7,16,0.56,112
2015-07-11 00:00:00,82,293,31,68,4,12,0.54,135
2015-07-12 00:00:00,156,360,74,242,7,18,0.62,111
2015-07-13 00:00:00,229,365,103,339,9,28,0.85,100
2015-07-14 00:00:00,126,340,71,191,11,23,0.7,118
2015-07-15 00:00:00,122,349,59,159,8,27,0.58,120
2015-07-16 00:00:00,133,359,64,211,9,34,0.58,117
2015-07-17 00:00:00,138,359,73,218,10,28,0.55,106
2015-07-18 00:00:00,105,344,57,156,7,20,0.36,112
2015-07-19 00:00:00,104,354,57,150,13,21,0.4,112
2015-07-20 00:00:00,137,360,75,221,7,24,0.43,108
2015-07-21 00:00:00,165,361,71,232,4,33,0.61,115
2015-07-22 00:00:00,173,363,96,276,12,31,0.59,90
2015-07-23 00:00:00,241,364,116,346,8,30,0.58,98
2015-07-24 00:00:00,202,364,109,308,11,31,0.57,87
2015-07-25 00:00:00,149,363,80,237,10,27,0.52,84
2015-07-26 00:00:00,113,343,41,154,12,21,0.68,121
2015-07-27 00:00:00,111,343,58,170,10,26,0.45,93
2015-07-28 00:00:00,156,362,78,259,11,32,0.57,64
2015-07-29 00:00:00,176,363,73,264,8,19,0.55,75
2015-07-30 00:00:00,77,326,51,81,6,18,0.53,95
2015-07-31 00:00:00,76,330,53,75,4,20,0.46,90
2015-08-01 00:00:00,113,357,78,164,3,17,0.4,82
2015-08-02 00:00:00,139,359,103,199,4,16,0.44,72
2015-08-03 00:00:00,195,364,146,293,8,28,0.81,48
2015-08-04 00:00:00,217,365,150,323,6,18,0.54,68
2015-08-05 00:00:00,188,365,144,244,3,14,0.37,91
2015-08-06 00:00:00,97,358,62,112,11,16,0.42,130
2015-08-07 00:00:00,111,357,64,131,11,42,0.95,131
2015-08-08 00:00:00,94,342,36,79,5,27,0.7,146
2015-08-09 00:00:00,123,356,44,152,5,26,0.75,157
2015-08-10 00:00:00,123,356,25,46,4,14,0.48,179
2015-08-11 00:00:00,106,348,28,59,3,18,0.66,162
2015-08-12 00:00:00,126,347,31,92,2,12,0.46,188
2015-08-13 00:00:00,94,295,43,114,6,23,0.6,129
2015-08-14 00:00:00,55,171,22,53,11,17,0.89,80
2015-08-15 00:00:00,248,366,86,438,1,16,0.55,91
2015-08-16 00:00:00,288,364,184,602,2,23,0.86,52
2015-08-17 00:00:00,473,365,281,804,7,30,0.98,44
2015-08-18 00:00:00,387,364,185,492,12,40,1.76,46
2015-08-19 00:00:00,261,364,152,392,11,35,1.73,51
2015-08-20 00:00:00,200,364,124,304,13,32,1.72,63
2015-08-21 00:00:00,94,330,61,131,7,25,1.51,80
2015-08-22 00:00:00,111,347,73,168,15,38,1.72,60
2015-08-23 00:00:00,127,363,62,199,6,25,1.48,77
2015-08-24 00:00:00,81,314,48,105,8,25,1.5,72
2015-08-25 00:00:00,79,299,53,104,5,15,2.35,78
2015-08-26 00:00:00,151,364,88,230,5,17,1.1,74
2015-08-27 00:00:00,57,152,31,48,2,16,1.41,92
2015-08-28 00:00:00,159,364,95,231,7,24,1.76,73
2015-08-29 00:00:00,97,338,63,137,7,24,1.62,65
2015-08-30 00:00:00,54,145,29,55,2,14,1.3,85
2015-08-31 00:00:00,73,269,43,93,2,18,1.1,79
2015-09-01 00:00:00,59,213,28,51,2,11,0.89,94
2015-09-02 00:00:00,56,205,30,51,2,20,0.36,79
2015-09-03 00:00:00,52,176,28,49,2,22,0.42,65
2015-09-04 00:00:00,75,301,27,91,4,27,0.57,67
2015-09-05 00:00:00,47,172,18,31,1,16,0.32,85
2015-09-06 00:00:00,69,320,30,64,2,34,0.72,67
2015-09-07 00:00:00,93,363,37,109,3,23,0.43,112
2015-09-08 00:00:00,67,240,28,46,3,18,0.29,111
2015-09-09 00:00:00,69,270,30,75,2,29,0.4,88
2015-09-10 00:00:00,73,284,40,88,3,33,0.44,83
2015-09-11 00:00:00,71,285,31,87,3,25,0.43,97
2015-09-12 00:00:00,88,360,44,117,7,37,0.6,91
2015-09-13 00:00:00,106,361,50,158,9,40,0.7,86
2015-09-14 00:00:00,78,315,31,94,6,24,0.42,102
2015-09-15 00:00:00,155,366,56,205,3,21,0.35,102
2015-09-16 00:00:00,165,362,68,235,2,22,0.35,105
2015-09-17 00:00:00,93,307,45,134,3,21,0.33,90
2015-09-18 00:00:00,72,213,18,94,5,20,0.73,76
2015-09-19 00:00:00,99,303,52,145,28,39,1.5,29
2015-09-20 00:00:00,48,114,23,47,2,10,0.0,62
2015-09-22 00:00:00,86,308,22,56,2,16,1.05,133
2015-09-23 00:00:00,88,320,52,71,2,19,2.49,107
2015-09-24 00:00:00,89,317,47,114,3,19,2.19,58
2015-09-25 00:00:00,126,352,67,197,9,17,2.16,46
2015-09-26 00:00:00,76,301,37,99,4,8,1.08,83
2015-09-27 00:00:00,63,201,29,73,6,10,0.59,61
2015-09-28 00:00:00,66,265,33,81,8,14,2.05,26
2015-09-29 00:00:00,76,305,35,100,1,15,2.07,0
2015-09-30 00:00:00,366,366,169,466,2,8,0.62,0
2015-10-09 00:00:00,123,359,66,189,13,24,0.76,56
2015-10-10 00:00:00,105,355,63,157,18,19,0.54,39
2015-10-12 00:00:00,92,292,53,133,7,38,0.0,59
2015-10-13 00:00:00,74,174,37,97,1,10,2.04,0
2015-10-16 00:00:00,108,216,61,147,5,32,0.43,89
2015-10-17 00:00:00,134,296,89,151,13,45,0.62,75
2015-10-18 00:00:00,104,275,57,155,13,50,0.86,73
2015-10-19 00:00:00,123,321,83,188,17,59,1.43,60
2015-10-20 00:00:00,71,120,46,87,7,22,0.34,91
2015-10-21 00:00:00,174,352,91,258,10,34,0.53,70
2015-10-22 00:00:00,243,363,122,376,13,48,0.77,54
2015-10-23 00:00:00,176,355,103,297,12,50,0.93,52
2015-10-24 00:00:00,73,153,34,91,7,32,0.35,85
2015-10-25 00:00:00,69,192,32,85,8,38,0.52,74
2015-10-26 00:00:00,69,193,38,88,15,52,0.87,64
2015-10-27 00:00:00,77,301,44,99,18,50,0.92,60
2015-10-28 00:00:00,91,295,62,126,29,59,1.41,41
2015-10-29 00:00:00,92,315,54,129,21,51,1.16,65
2015-10-30 00:00:00,93,340,49,125,15,44,1.37,72
2015-10-31 00:00:00,98,316,63,139,29,52,1.43,62
2015-11-01 00:00:00,97,307,60,140,21,54,1.6,69
2015-11-02 00:00:00,99,252,63,144,26,59,1.33,58
2015-11-03 00:00:00,89,195,52,126,30,38,0.5,74
2015-11-04 00:00:00,136,304,63,212,18,35,0.66,72
2015-11-05 00:00:00,121,299,71,190,12,39,0.7,54
2015-11-06 00:00:00,92,308,57,132,17,38,1.06,58
2015-11-07 00:00:00,85,303,45,118,12,32,0.68,80
2015-11-08 00:00:00,97,281,63,138,20,52,1.34,52
2015-11-09 00:00:00,115,297,78,155,28,54,1.8,52
2015-11-10 00:00:00,95,261,62,128,33,45,1.52,67
2015-11-11 00:00:00,108,263,72,149,32,53,2.05,59
2015-11-12 00:00:00,107,258,70,147,28,54,1.93,61
2015-11-13 00:00:00,120,299,82,168,32,58,1.69,63
2015-11-14 00:00:00,99,249,64,142,30,50,1.28,58
2015-11-15 00:00:00,95,252,66,124,20,51,1.97,61
2015-11-16 00:00:00,122,346,85,157,31,50,1.69,64
2015-11-17 00:00:00,76,267,48,89,27,36,0.92,70
2015-11-18 00:00:00,144,361,103,176,25,60,3.3,56
2015-11-19 00:00:00,103,330,76,115,32,48,1.23,53
2015-11-20 00:00:00,128,345,96,129,29,59,1.67,64
2015-11-21 00:00:00,142,355,107,134,29,60,1.83,57
2015-11-22 00:00:00,140,360,106,120,41,53,1.43,51
2015-11-23 00:00:00,133,361,100,130,25,51,2.1,49
2015-11-24 00:00:00,128,362,96,141,41,64,2.59,45
2015-11-25 00:00:00,91,324,65,95,31,50,1.31,54
2015-11-26 00:00:00,127,348,95,137,44,62,2.11,59
2015-11-27 00:00:00,121,326,91,135,31,54,2.16,64
2015-11-28 00:00:00,135,307,103,137,33,55,2.15,56
2015-11-29 00:00:00,120,262,90,125,39,57,1.95,51
2015-11-30 00:00:00,147,277,114,161,42,68,2.77,50
2015-12-01 00:00:00,152,298,115,164,42,70,3.18,49
2015-12-02 00:00:00,151,341,116,142,52,66,2.54,53
2015-12-03 00:00:00,154,364,119,151,44,63,2.55,54
2015-12-04 00:00:00,170,362,130,167,55,71,3.62,43
2015-12-05 00:00:00,150,331,118,158,41,74,3.35,42
2015-12-06 00:00:00,126,296,94,135,52,65,2.32,53
2015-12-07 00:00:00,105,221,75,120,39,61,1.67,49
2015-12-08 00:00:00,121,258,91,130,47,65,2.35,47
2015-12-09 00:00:00,117,259,88,122,37,68,2.46,43
2015-12-10 00:00:00,135,271,103,138,41,54,2.12,46
2015-12-11 00:00:00,81,191,59,70,25,47,1.2,52
2015-12-12 00:00:00,64,140,45,55,25,41,1.1,60
2015-12-13 00:00:00,76,176,55,49,25,46,1.41,49
2015-12-14 00:00:00,60,139,42,49,34,53,1.0,51
2015-12-15 00:00:00,91,255,66,75,38,59,1.7,46
2015-12-16 00:00:00,84,324,62,66,25,48,1.54,45
2015-12-17 00:00:00,44,64,30,33,4,17,0.38,71
2015-12-18 00:00:00,47,53,32,26,10,22,0.53,76
2015-12-19 00:00:00,72,146,51,16,26,34,0.8,65
2015-12-20 00:00:00,82,129,58,70,46,57,1.59,45
2015-12-21 00:00:00,81,100,59,50,32,45,1.34,58
2015-12-22 00:00:00,104,150,77,84,36,57,2.39,43
2015-12-23 00:00:00,135,189,102,117,49,71,2.56,37
2015-12-24 00:00:00,120,243,90,97,36,62,2.52,47
2015-12-25 00:00:00,97,207,72,82,27,52,1.75,59
2015-12-26 00:00:00,140,281,107,119,41,64,3.0,39
2015-12-27 00:00:00,128,312,96,100,38,59,2.19,47
2015-12-28 00:00:00,114,245,85,100,47,64,2.09,50
2015-12-29 00:00:00,112,206,84,98,37,59,1.75,56
2015-12-30 00:00:00,141,223,107,122,49,74,2.89,47
2015-12-31 00:00:00,132,201,101,106,45,70,2.8,55
2016-01-01 00:00:00,187,309,145,166,39,83,4.16,34
2016-01-02 00:00:00,160,236,122,135,50,78,2.73,44
2016-01-03 00:00:00,188,277,147,156,46,82,3.66,43
2016-01-04 00:00:00,178,262,137,149,52,85,3.93,44
2016-01-05 00:00:00,171,327,134,145,47,75,3.31,52
2016-01-06 00:00:00,103,263,77,70,44,59,1.83,56
2016-01-07 00:00:00,119,293,89,89,39,60,2.09,56
2016-01-08 00:00:00,143,315,109,111,52,71,2.7,47
2016-01-09 00:00:00,131,243,99,100,43,61,2.15,55
2016-01-10 00:00:00,110,225,82,86,34,54,1.78,61
2016-01-11 00:00:00,107,289,80,92,35,56,1.98,53
2016-01-12 00:00:00,119,320,89,100,32,61,2.27,47
2016-01-13 00:00:00,106,257,79,93,31,58,1.84,54
2016-01-14 00:00:00,143,290,109,127,29,66,3.25,45
2016-01-15 00:00:00,125,259,94,107,32,57,2.24,55
2016-01-16 00:00:00,122,235,84,130,28,48,3.61,58
2016-01-17 00:00:00,105,232,74,145,27,50,2.01,57
2016-01-18 00:00:00,112,258,84,128,33,59,1.52,49
2016-01-19 00:00:00,114,232,85,126,30,54,2.45,51
2016-01-20 00:00:00,103,269,76,110,28,39,1.48,60
2016-01-21 00:00:00,149,330,55,225,18,31,1.0,70
2016-01-22 00:00:00,139,332,62,225,22,43,1.39,57
2016-01-23 00:00:00,115,356,71,162,27,54,2.54,47
2016-01-24 00:00:00,123,359,73,184,27,49,2.5,51
2016-01-25 00:00:00,129,356,74,205,28,50,1.78,48
2016-01-26 00:00:00,130,338,79,202,26,48,2.33,48
2016-01-27 00:00:00,111,276,63,170,28,36,1.23,61
2016-01-28 00:00:00,115,256,71,176,37,49,1.58,52
2016-01-29 00:00:00,114,269,69,176,29,46,1.48,50
2016-01-30 00:00:00,112,284,78,165,37,47,1.8,46
2016-01-31 00:00:00,95,283,61,139,14,28,0.98,65
2016-02-01 00:00:00,96,243,60,139,17,32,1.55,67
2016-02-02 00:00:00,110,234,64,168,21,35,1.22,56
2016-02-03 00:00:00,68,82,43,82,19,27,1.0,67
2016-02-04 00:00:00,67,132,43,79,19,30,0.92,63
2016-02-05 00:00:00,80,194,54,103,30,45,2.53,49
2016-02-06 00:00:00,75,224,50,94,21,42,1.88,54
2016-02-07 00:00:00,79,159,55,92,26,43,1.83,53
2016-02-08 00:00:00,76,47,50,95,30,35,1.56,63
2016-02-09 00:00:00,72,121,50,87,26,44,2.63,59
2016-02-10 00:00:00,92,241,57,129,35,41,2.05,62
2016-02-11 00:00:00,161,311,83,259,29,32,2.45,66
2016-02-12 00:00:00,321,361,221,228,10,17,1.74,75
2016-02-13 00:00:00,487,364,206,733,16,26,1.15,59
2016-02-14 00:00:00,396,362,141,528,14,24,0.83,60
2016-02-15 00:00:00,214,360,108,338,21,33,1.56,53
2016-02-16 00:00:00,223,358,108,340,23,31,2.4,56
2016-02-17 00:00:00,270,361,126,398,19,35,3.06,50
2016-02-18 00:00:00,271,360,123,396,16,30,1.91,51
2016-02-19 00:00:00,322,356,139,438,23,46,1.7,40
2016-02-20 00:00:00,312,360,145,429,27,55,2.39,29
2016-02-21 00:00:00,196,361,105,317,16,42,1.82,48
2016-02-22 00:00:00,216,354,131,328,31,57,2.73,39
2016-02-23 00:00:00,187,354,104,301,22,44,1.55,50
2016-02-24 00:00:00,150,349,94,246,26,52,2.7,40
2016-02-25 00:00:00,139,323,89,213,28,48,2.86,50
2016-02-26 00:00:00,126,316,81,192,22,43,2.63,55
2016-02-27 00:00:00,118,303,74,181,20,42,2.58,60
2016-02-28 00:00:00,108,292,70,158,23,47,3.31,62
2016-02-29 00:00:00,120,331,83,179,24,60,3.4,57
2016-03-01 00:00:00,114,312,76,153,29,51,2.86,61
2016-03-02 00:00:00,88,145,58,118,23,46,2.21,72
2016-03-03 00:00:00,122,249,81,176,30,55,2.78,71
2016-03-04 00:00:00,346,363,498,2955,13,28,1.82,73
2016-03-05 00:00:00,500,364,302,3693,12,25,2.09,74
2016-03-06 00:00:00,500,365,374,3165,16,44,2.61,44
2016-03-07 00:00:00,500,364,377,1704,22,47,3.38,40
2016-03-08 00:00:00,500,366,356,1511,20,47,2.73,37
2016-03-09 00:00:00,500,364,241,1105,15,21,1.55,67
2016-03-10 00:00:00,461,364,137,632,14,25,1.69,77
2016-03-11 00:00:00,500,366,185,738,24,49,1.54,51
2016-03-12 00:00:00,500,365,210,810,18,43,1.21,55
2016-03-13 00:00:00,454,364,160,563,15,34,1.02,58
2016-03-14 00:00:00,403,364,157,505,20,44,1.7,43
2016-03-15 00:00:00,380,363,146,517,12,29,1.16,52
2016-03-16 00:00:00,164,316,72,248,8,19,0.77,73
2016-03-17 00:00:00,257,351,105,377,15,44,1.1,55
2016-03-18 00:00:00,259,358,126,386,16,45,1.12,52
2016-03-19 00:00:00,94,192,50,135,10,22,0.59,73
2016-03-20 00:00:00,102,249,57,152,7,18,0.55,79
2016-03-21 00:00:00,90,239,48,128,8,24,0.61,69
2016-03-22 00:00:00,67,169,31,81,10,30,0.53,77
2016-03-23 00:00:00,91,316,51,126,10,39,0.89,73
2016-03-24 00:00:00,109,353,62,164,11,46,1.08,66
2016-03-25 00:00:00,119,349,68,185,15,49,0.99,59
2016-03-26 00:00:00,110,344,58,168,11,38,0.68,66
2016-03-27 00:00:00,80,213,39,107,7,22,0.58,86
2016-03-28 00:00:00,102,298,64,146,13,43,1.15,64
2016-03-29 00:00:00,114,339,66,176,10,34,0.92,99
2016-03-30 00:00:00,120,319,63,186,11,35,0.96,103
2016-03-31 00:00:00,107,268,59,161,9,36,0.97,109
2016-04-01 00:00:00,158,353,61,222,9,24,0.96,75
2016-04-02 00:00:00,193,351,82,292,5,20,1.45,104
2016-04-03 00:00:00,141,360,90,228,6,28,0.79,100
2016-04-04 00:00:00,141,360,86,218,9,29,0.84,93
2016-04-05 00:00:00,70,226,31,68,5,18,0.69,118
2016-04-06 00:00:00,199,363,75,280,6,28,0.93,108
2016-04-07 00:00:00,84,277,37,100,4,14,0.57,126
2016-04-08 00:00:00,75,234,37,90,5,13,0.58,114
2016-04-09 00:00:00,73,226,40,95,5,17,0.6,115
2016-04-10 00:00:00,79,241,31,75,5,21,0.6,123
